"College","Control Number","Course ID","TOP Code","Credit Status","Maximum Units","Minimum Units","Basic Skills Status","SAM Status","Prior To Transfer Status","Non-Credit Category","Funding Category","Non-Credit Minimum Hours","Non-Credit Maximum Hours","Issue/Update Date"
"Cabrillo","CCC000572751","FT135       ","213300","C","01.00","01.00","N","C","Y","Y","Y",,,"20180724"
"Cabrillo","CCC000572752","FT130       ","213300","C","01.00","01.00","N","C","Y","Y","Y",,,"20180724"
"Cabrillo","CCC000572753","FT131       ","213300","C","00.50","00.50","N","C","Y","Y","Y",,,"20180724"
"Cabrillo","CCC000572561","FT133       ","213300","C","01.00","01.00","N","C","Y","Y","Y",,,"20180724"
"Cabrillo","CCC000572498","HONRS-2H    ","499900","D","00.50","00.50","N","E","Y","Y","Y",,,"20160414"
"Cabrillo","CCC000572247","DM-190LC    ","061400","C","02.00","02.00","N","D","Y","Y","Y",,,"20160405"
"Cabrillo","CCC000572248","KIN37B      ","083500","D","02.00","00.50","N","E","Y","Y","Y",,,"20180904"
"Cabrillo","CCC000572094","AP79        ","101100","C","03.00","03.00","N","E","Y","Y","Y",,,"20180701"
"Cabrillo","CCC000572095","KIN4LA      ","083520","D","01.00","01.00","N","D","Y","Y","Y",,,"20180904"
"Cabrillo","CCC000572109","N37         ","123010","D","00.50","00.50","N","D","Y","Y","Y",,,"20180901"
"Cabrillo","CCC000572348","KIN4LB      ","083520","D","01.00","01.00","N","D","Y","Y","Y",,,"20180904"
"Cabrillo","CCC000572383","KIN31B      ","083500","D","02.00","00.50","N","E","Y","Y","Y",,,"20180904"
"Cabrillo","CCC000572384","KIN34A      ","083500","D","02.00","00.50","N","E","Y","Y","Y",,,"20180514"
"Cabrillo","CCC000572385","KIN34B      ","083500","D","02.00","00.50","N","E","Y","Y","Y",,,"20180514"
"Cabrillo","CCC000572386","KIN41A      ","083500","D","02.00","00.50","N","E","Y","Y","Y",,,"20180916"
"Cabrillo","CCC000572387","KIN35B      ","083500","D","02.00","00.50","N","E","Y","Y","Y",,,"20180904"
"Cabrillo","CCC000572388","KIN27A      ","083500","D","02.00","00.50","N","E","Y","Y","Y",,,"20180904"
"Cabrillo","CCC000572389","FT132       ","213300","C","01.00","01.00","N","C","Y","Y","Y",,,"20180724"
"Cabrillo","CCC000572390","KIN31A      ","083500","D","02.00","00.50","N","E","Y","Y","Y",,,"20180904"
"Cabrillo","CCC000571525","MUS79       ","100400","C","03.00","03.00","N","E","Y","Y","Y",,,"20180901"
"Cabrillo","CCC000571526","ART-79      ","100200","C","03.00","03.00","N","E","Y","Y","Y",,,"20160330"
"Cabrillo","CCC000571527","DANCE79     ","100800","C","03.00","03.00","N","E","Y","Y","Y",,,"20180711"
"Cabrillo","CCC000571528","AH79        ","100200","C","03.00","03.00","N","E","Y","Y","Y",,,"20180701"
"Cabrillo","CCC000571529","SOC11       ","220800","C","03.00","03.00","N","E","Y","Y","Y",,,"20180724"
"Cabrillo","CCC000571530","CJ14        ","210540","C","03.00","03.00","N","C","Y","Y","Y",,,"20180728"
"Cabrillo","CCC000571531","TA30        ","100700","D","03.00","03.00","N","E","Y","Y","Y",,,"20180724"
"Cabrillo","CCC000571731","CABT109     ","051400","D","02.00","02.00","N","C","Y","Y","Y",,,"20180708"
"Cabrillo","CCC000571732","CG51        ","493010","D","03.00","01.00","N","E","Y","Y","Y",,,"20180514"
"Cabrillo","CCC000571733","ANTHR-30    ","220200","C","03.00","03.00","N","E","Y","Y","Y",,,"20160314"
"Cabrillo","CCC000571809","CJ100       ","210550","C","27.00","22.00","N","C","Y","Y","Y",,,"20180728"
"Cabrillo","CCC000579159","MA-101      ","120800","D","03.00","03.00","N","B","Y","Y","Y",,,"20170120"
"Cabrillo","CCC000576064","MUS-540     ","100400","N","00.00","00.00","N","E","Y","H","Y",72,72,"20160822"
"Cabrillo","CCC000575943","CABT-511    ","051400","N","00.00","00.00","N","E","Y","J","Y",8,8,"20160818"
"Cabrillo","CCC000575944","CABT412     ","051400","N","00.00","00.00","N","D","Y","E","Y",,,"20181130"
"Cabrillo","CCC000575709","GEOL-20     ","191400","D","04.00","04.00","N","E","Y","Y","Y",,,"20160812"
"Cabrillo","CCC000576590","DANCE-80SC  ","100800","D","04.00","01.00","N","E","Y","Y","Y",,,"20161028"
"Cabrillo","CCC000576715","HSERV-56A   ","210440","D","02.00","02.00","N","C","Y","Y","Y",,,"20161103"
"Cabrillo","CCC000576402","ART-72B     ","100200","D","03.00","03.00","N","E","Y","Y","Y",,,"20161007"
"Cabrillo","CCC000576299","ITAL80SB    ","110400","D","04.00","01.00","N","E","Y","Y","Y",,,"20180829"
"Cabrillo","CCC000576979","DMCP10      ","499900","D","02.00","02.00","N","E","Y","Y","Y",,,"20180722"
"Cabrillo","CCC000576901","MA-102      ","120510","D","02.00","02.00","N","B","Y","Y","Y",,,"20161121"
"Cabrillo","CCC000576865","CIS15       ","070710","D","04.00","04.00","N","C","Y","Y","Y",,,"20180708"
"Cabrillo","CCC000576866","JOURN54C    ","060200","D","01.00","01.00","N","C","Y","Y","Y",,,"20180829"
"Cabrillo","CCC000576867","JOURN54B    ","060200","D","01.00","01.00","N","C","Y","Y","Y",,,"20180829"
"Cabrillo","CCC000576868","JOURN54A    ","060200","D","01.00","01.00","N","C","Y","Y","Y",,,"20180829"
"Cabrillo","CCC000576869","SPAN70A     ","110500","D","05.00","01.00","N","E","Y","Y","Y",,,"20180906"
"Cabrillo","CCC000577573","HSERV-60    ","210440","D","03.00","03.00","N","D","Y","Y","Y",,,"20170103"
"Cabrillo","CCC000577574","HSERV-56B   ","210440","D","02.00","02.00","N","C","Y","Y","Y",,,"20170103"
"Cabrillo","CCC000577097","ATH15I      ","083550","D","02.00","01.00","N","E","Y","Y","Y",,,"20180808"
"Cabrillo","CCC000577098","ATH15J      ","083550","D","02.00","01.00","N","E","Y","Y","Y",,,"20180808"
"Cabrillo","CCC000577099","MATH-5C     ","170100","D","05.00","05.00","N","E","Y","Y","Y",,,"20161207"
"Cabrillo","CCC000577161","ART90       ","100200","D","03.00","01.00","N","E","Y","Y","Y",,,"20180724"
"Cabrillo","CCC000577162","DM-8        ","061400","D","02.00","02.00","N","D","Y","Y","Y",,,"20161213"
"Cabrillo","CCC000578217","HSERV-60    ","210440","D","03.00","03.00","N","D","Y","Y","Y",,,"20170103"
"Cabrillo","CCC000578218","HSERV-56B   ","210440","D","02.00","02.00","N","C","Y","Y","Y",,,"20170103"
"Cabrillo","CCC000587091","DM80        ","061400","D","03.00","03.00","N","D","Y","Y","Y",,,"20171107"
"Cabrillo","CCC000587128","CABT133     ","070210","D","02.00","02.00","N","C","Y","Y","Y",,,"20180628"
"Cabrillo","CCC000587129","CABT44      ","070210","D","02.00","02.00","N","C","Y","Y","Y",,,"20180628"
"Cabrillo","CCC000587130","CABT132     ","070210","D","02.00","02.00","N","C","Y","Y","Y",,,"20180628"
"Cabrillo","CCC000587131","CABT43      ","070210","D","02.00","02.00","N","C","Y","Y","Y",,,"20180726"
"Cabrillo","CCC000586845","ATH21       ","083550","D","03.00","00.50","N","E","Y","Y","Y",,,"20171022"
"Cabrillo","CCC000587211","ATH17       ","083550","D","03.00","00.50","N","E","Y","Y","Y",,,"20171110"
"Cabrillo","CCC000587212","ATH16       ","083550","D","03.00","00.50","N","E","Y","Y","Y",,,"20171110"
"Cabrillo","CCC000587213","KIN5        ","083560","D","03.00","03.00","N","D","Y","Y","Y",,,"20171110"
"Cabrillo","CCC000587214","N26         ","123010","D","01.50","01.50","N","C","Y","Y","B",,,"20180223"
"Cabrillo","CCC000587215","N16         ","123010","D","01.50","01.50","N","C","Y","Y","B",,,"20180223"
"Cabrillo","CCC000587216","N48         ","123010","D","02.00","02.00","N","B","Y","Y","B",,,"20180223"
"Cabrillo","CCC000587217","N32         ","123010","D","10.00","10.00","N","B","Y","Y","B",,,"20180223"
"Cabrillo","CCC000587218","N12         ","123010","D","08.00","08.00","N","C","Y","Y","B",,,"20180223"
"Cabrillo","CCC000587219","N109A       ","123010","D","02.00","01.00","N","C","Y","Y","Y",,,"20180223"
"Cabrillo","CCC000587220","N109B       ","123010","D","02.00","01.00","N","C","Y","Y","Y",,,"20180223"
"Cabrillo","CCC000587221","N109C       ","123010","D","03.00","01.00","N","C","Y","Y","Y",,,"20180223"
"Cabrillo","CCC000587222","N109D       ","123010","D","03.00","01.00","N","C","Y","Y","Y",,,"20180223"
"Cabrillo","CCC000587223","N22         ","123010","D","09.00","09.00","N","C","Y","Y","B",,,"20180223"
"Cabrillo","CCC000587224","N17         ","123010","D","00.50","00.50","N","C","Y","Y","B",,,"20180223"
"Cabrillo","CCC000587225","N27         ","123010","D","00.50","00.50","N","C","Y","Y","B",,,"20180223"
"Cabrillo","CCC000587226","N37         ","123010","D","00.50","00.50","N","B","Y","Y","Y",,,"20180223"
"Cabrillo","CCC000587227","N47         ","123010","D","00.50","00.50","N","B","Y","Y","Y",,,"20180223"
"Cabrillo","CCC000587228","N42         ","123010","D","06.00","06.00","N","B","Y","Y","B",,,"20180514"
"Cabrillo","CCC000587229","N80SB       ","123010","D","04.00","01.00","N","C","Y","Y","Y",,,"20180223"
"Cabrillo","CCC000587230","N80SC       ","123010","D","04.00","01.00","N","C","Y","Y","Y",,,"20180223"
"Cabrillo","CCC000587420","HORT52      ","010900","D","03.00","03.00","N","B","Y","Y","Y",,,"20180628"
"Cabrillo","CCC000587421","HORT100A    ","010900","D","01.00","01.00","N","C","Y","Y","Y",,,"20180628"
"Cabrillo","CCC000587825","MA115       ","120800","D","08.00","08.00","N","C","Y","Y","Y",,,"20171207"
"Cabrillo","CCC000587774","CJ130       ","210500","C","00.50","00.50","N","C","Y","Y","Y",,,"20171205"
"Cabrillo","CCC000587775","DH459       ","124000","N","00.00","00.00","N","D","Y","I","Y",,,"20181119"
"Cabrillo","CCC000587776","DH457       ","124000","N","00.00","00.00","N","D","Y","I","Y",,,"20181119"
"Cabrillo","CCC000587777","DH453A      ","124010","N","00.00","00.00","N","D","Y","I","Y",,,"20181119"
"Cabrillo","CCC000587778","DH453B      ","124010","N","00.00","00.00","N","D","Y","I","Y",,,"20181119"
"Cabrillo","CCC000587779","DH455       ","124000","N","00.00","00.00","N","D","Y","I","Y",,,"20181119"
"Cabrillo","CCC000587780","CJ135       ","210500","C","00.50","00.50","N","C","Y","Y","Y",,,"20171205"
"Cabrillo","CCC000587781","CJ108       ","210500","C","01.50","01.50","N","D","Y","Y","Y",,,"20171205"
"Cabrillo","CCC000587782","FT187       ","213350","C","01.00","01.00","N","C","Y","Y","Y",,,"20180724"
"Cabrillo","CCC000587783","FT185AS     ","213350","C","01.00","00.50","N","C","Y","Y","Y",,,"20180724"
"Cabrillo","CCC000587784","CJ131       ","210500","C","00.50","00.50","N","C","Y","Y","Y",,,"20171205"
"Cabrillo","CCC000587785","CJ163       ","210500","C","00.50","00.50","N","C","Y","Y","Y",,,"20171205"
"Cabrillo","CCC000588226","CAHM405A    ","130630","N","00.00","00.00","N","C","B","J","Y",,,"20181119"
"Cabrillo","CCC000586734","CAHM120     ","130630","C","03.00","03.00","N","C","A","Y","Y",,,"20171017"
"Cabrillo","CCC000586809","DM57        ","061400","D","01.50","01.50","N","D","Y","Y","Y",,,"20180724"
"Cabrillo","CCC000586810","DM56        ","061400","D","01.50","01.50","N","D","Y","Y","Y",,,"20180724"
"Cabrillo","CCC000589713","ETECH40     ","092400","D","03.00","03.00","N","C","Y","Y","Y",,,"20180302"
"Cabrillo","CCC000582744","AP-35H      ","101100","D","03.00","03.00","N","E","Y","Y","Y",,,"20170416"
"Cabrillo","CCC000582928","ART-32A     ","100200","D","03.00","03.00","N","E","Y","Y","Y",,,"20170424"
"Cabrillo","CCC000582929","ART-32B     ","100200","D","03.00","03.00","N","E","Y","Y","Y",,,"20170424"
"Cabrillo","CCC000582930","KIN4LD      ","083520","D","01.00","01.00","N","D","Y","Y","Y",,,"20180904"
"Cabrillo","CCC000582931","KIN65A      ","083500","D","02.00","00.50","N","E","Y","Y","Y",,,"20181004"
"Cabrillo","CCC000582932","KIN4LC      ","083520","D","01.00","01.00","N","D","Y","Y","Y",,,"20180904"
"Cabrillo","CCC000582933","ART-49      ","100200","D","03.00","01.00","N","D","Y","Y","Y",,,"20170424"
"Cabrillo","CCC000582934","KIN16       ","127000","D","00.50","00.50","N","E","Y","Y","Y",,,"20180904"
"Cabrillo","CCC000583123","GEOG-3L     ","220600","D","01.00","01.00","N","E","Y","Y","Y",,,"20170503"
"Cabrillo","CCC000583124","CAHM-22     ","130630","D","02.00","02.00","N","E","Y","Y","Y",,,"20170503"
"Cabrillo","CCC000583125","DM-55       ","061400","D","01.50","01.50","N","E","Y","Y","Y",,,"20170503"
"Cabrillo","CCC000583126","GEOG-3      ","220600","D","03.00","03.00","N","E","Y","Y","Y",,,"20170503"
"Cabrillo","CCC000583127","ART-1A      ","100200","D","03.00","03.00","N","E","Y","Y","Y",,,"20170503"
"Cabrillo","CCC000583176","HORT-70     ","010900","D","04.00","04.00","N","C","Y","Y","Y",,,"20170505"
"Cabrillo","CCC000583301","ENGR-98B    ","090100","D","01.00","01.00","N","E","Y","Y","Y",,,"20170510"
"Cabrillo","CCC000583302","ENGR98A     ","090100","D","02.00","02.00","N","E","Y","Y","Y",,,"20180801"
"Cabrillo","CCC000583303","KIN42C      ","127000","D","02.00","00.50","N","E","Y","Y","Y",,,"20180907"
"Cabrillo","CCC000583304","KIN42A      ","127000","D","02.00","00.50","N","E","Y","Y","Y",,,"20180907"
"Cabrillo","CCC000583305","KIN42B      ","127000","D","02.00","00.50","N","E","Y","Y","Y",,,"20180907"
"Cabrillo","CCC000583306","KIN48C      ","127000","D","02.00","00.50","N","E","Y","Y","Y",,,"20180916"
"Cabrillo","CCC000583307","KIN48B      ","127000","D","02.00","00.50","N","E","Y","Y","Y",,,"20180916"
"Cabrillo","CCC000583308","KIN48A      ","127000","D","02.00","00.50","N","E","Y","Y","Y",,,"20180916"
"Cabrillo","CCC000582431","N52         ","123010","D","08.00","08.00","N","B","Y","Y","Y",,,"20180901"
"Cabrillo","CCC000582432","MA-115      ","120800","D","06.00","06.00","N","C","Y","Y","Y",,,"20170412"
"Cabrillo","CCC000582433","MA-105      ","120820","D","04.00","04.00","N","C","Y","Y","Y",,,"20170412"
"Cabrillo","CCC000582434","MA-125      ","120810","D","04.00","04.00","N","C","Y","Y","Y",,,"20170412"
"Cabrillo","CCC000582435","MA-135      ","120810","D","06.00","06.00","N","C","Y","Y","Y",,,"20170412"
"Cabrillo","CCC000582436","MUS536      ","100400","N","00.00","00.00","N","D","Y","H","Y",,,"20181119"
"Cabrillo","CCC000582648","ENGL27B     ","150100","D","03.00","03.00","N","E","Y","Y","Y",,,"20180805"
"Cabrillo","CCC000582649","ENGL27A     ","150100","D","03.00","03.00","N","E","Y","Y","Y",,,"20180805"
"Cabrillo","CCC000582650","HIST-27B    ","220500","D","03.00","03.00","N","E","Y","Y","Y",,,"20170414"
"Cabrillo","CCC000582651","HIST-27A    ","220500","D","03.00","03.00","N","E","Y","Y","Y",,,"20170414"
"Cabrillo","CCC000582083","MUS-57NS    ","100500","D","01.50","01.50","N","E","Y","Y","Y",,,"20170406"
"Cabrillo","CCC000582084","MUS-57B     ","100500","D","01.50","01.50","N","E","Y","Y","Y",,,"20170406"
"Cabrillo","CCC000582085","MUS-57A     ","100500","D","01.50","01.50","N","E","Y","Y","Y",,,"20170406"
"Cabrillo","CCC000582086","MUS-31TS    ","100500","D","01.50","01.50","N","E","Y","Y","Y",,,"20170406"
"Cabrillo","CCC000582087","MUS-31SP    ","100500","D","01.50","01.50","N","E","Y","Y","Y",,,"20170406"
"Cabrillo","CCC000582088","MUS-31LS    ","100500","D","01.50","01.50","N","E","Y","Y","Y",,,"20170406"
"Cabrillo","CCC000582089","MUS-31B     ","100500","D","01.50","01.50","N","E","Y","Y","Y",,,"20170406"
"Cabrillo","CCC000582090","MUS-31A     ","100500","D","01.50","01.50","N","E","Y","Y","Y",,,"20170406"
"Cabrillo","CCC000582316","DH-555      ","124000","N","00.00","00.00","N","D","Y","J","Y",54,54,"20170411"
"Cabrillo","CCC000582317","DH-559      ","124000","N","00.00","00.00","N","D","Y","J","Y",54,54,"20170411"
"Cabrillo","CCC000582318","DH-557      ","124000","N","00.00","00.00","N","D","Y","J","Y",54,54,"20170411"
"Cabrillo","CCC000582319","KIN23D      ","083500","D","01.00","00.50","N","E","Y","Y","Y",,,"20180904"
"Cabrillo","CCC000582320","KIN23C      ","083500","D","01.00","00.50","N","E","Y","Y","Y",,,"20180904"
"Cabrillo","CCC000582321","HSERV-55B   ","210400","D","02.00","02.00","N","C","Y","Y","Y",,,"20170411"
"Cabrillo","CCC000582322","HSERV-55A   ","210400","D","02.00","02.00","N","C","Y","Y","Y",,,"20170411"
"Cabrillo","CCC000582323","DH-177      ","124000","D","00.50","00.50","N","D","Y","Y","Y",,,"20170411"
"Cabrillo","CCC000582324","PHILO19     ","150900","D","01.00","01.00","N","E","Y","Y","Y",,,"20180728"
"Cabrillo","CCC000582002","DM8         ","061400","D","01.50","01.50","N","D","Y","Y","Y",,,"20180722"
"Cabrillo","CCC000582003","DANCE-82B   ","100800","C","03.00","00.50","N","E","Y","Y","Y",,,"20170404"
"Cabrillo","CCC000581075","DH183       ","124020","D","06.00","06.00","N","B","Y","Y","Y",,,"20180430"
"Cabrillo","CCC000581076","DH162A      ","124020","D","02.50","02.50","N","C","Y","Y","Y",,,"20180429"
"Cabrillo","CCC000581077","MA-173A     ","120800","D","02.00","02.00","N","C","Y","Y","Y",,,"20170311"
"Cabrillo","CCC000581078","MA-170      ","120800","D","04.00","04.00","N","C","Y","Y","Y",,,"20170311"
"Cabrillo","CCC000581063","ART-92      ","100200","D","03.00","01.00","N","E","Y","Y","Y",,,"20170309"
"Cabrillo","CCC000580532","MUS199C     ","100500","D","04.00","00.50","N","C","Y","Y","Y",,,"20180901"
"Cabrillo","CCC000597736","ACCT54B     ","050200","D","00.00","00.00","N","D","Y","Y","Y",,,"20181005"
"Cabrillo","CCC000597737","KIN65B      ","083500","D","02.00","00.50","N","E","Y","Y","Y",,,"20181005"
"Cabrillo","CCC000597738","KIN65C      ","083500","D","02.00","00.50","N","E","Y","Y","Y",,,"20181005"
"Cabrillo","CCC000597792","ACCT51A     ","050200","D","04.00","04.00","N","C","Y","Y","Y",,,"20190109"
"Cabrillo","CCC000597461","HSERV55A    ","210400","D","02.00","01.00","N","C","Y","Y","Y",,,"20180922"
"Cabrillo","CCC000597462","HSERV55B    ","210400","D","02.00","01.00","N","C","Y","Y","Y",,,"20180922"
"Cabrillo","CCC000597463","HSERV56A    ","210400","D","02.00","01.00","N","C","Y","Y","Y",,,"20180922"
"Cabrillo","CCC000597464","HSERV56B    ","210400","D","02.00","01.00","N","C","Y","Y","Y",,,"20180922"
"Cabrillo","CCC000597532","HSERV56A    ","210440","D","02.00","01.00","N","C","Y","Y","Y",,,"20180924"
"Cabrillo","CCC000597533","HSERV56B    ","210440","D","02.00","01.00","N","C","Y","Y","Y",,,"20180924"
"Cabrillo","CCC000597286","SPED220AZ   ","493031","C","05.00","00.50","N","E","Y","Y","Y",,,"20180904"
"Cabrillo","CCC000597299","BIO400      ","043000","N","00.00","00.00","N","D","Y","J","Y",,,"20181119"
"Cabrillo","CCC000597300","BIO450      ","043000","N","00.00","00.00","N","D","Y","J","Y",,,"20181119"
"Cabrillo","CCC000596823","HORT54      ","010900","D","03.00","03.00","N","C","Y","Y","Y",,,"20180731"
"Cabrillo","CCC000596796","FT185       ","213350","D","14.00","14.00","N","C","Y","Y","Y",,,"20180728"
"Cabrillo","CCC000596797","PHILO19H    ","150900","C","01.00","01.00","N","E","Y","Y","Y",,,"20180728"
"Cabrillo","CCC000595405","CIS103      ","070800","D","04.00","04.00","N","B","Y","Y","Y",,,"20180627"
"Cabrillo","CCC000595406","CIS116      ","070800","D","03.00","03.00","N","C","Y","Y","Y",,,"20180627"
"Cabrillo","CCC000595407","CIS140SM    ","070800","D","03.00","03.00","N","C","Y","Y","Y",,,"20180627"
"Cabrillo","CCC000595408","CIS185      ","070800","D","03.00","03.00","N","B","Y","Y","A",,,"20180627"
"Cabrillo","CCC000595409","CIS187      ","070800","D","03.00","03.00","N","B","Y","Y","Y",,,"20180627"
"Cabrillo","CCC000595410","CIS188      ","070800","D","03.00","03.00","N","B","Y","Y","Y",,,"20180627"
"Cabrillo","CCC000595411","CIS46       ","070800","D","04.00","04.00","N","C","Y","Y","Y",,,"20180627"
"Cabrillo","CCC000595412","CIS75       ","070800","D","03.00","03.00","N","C","Y","Y","Y",,,"20180627"
"Cabrillo","CCC000595413","MA100       ","120800","D","04.00","04.00","N","C","Y","Y","Y",,,"20180627"
"Cabrillo","CCC000595414","MA130A      ","120510","D","01.50","01.50","N","C","Y","Y","Y",,,"20180627"
"Cabrillo","CCC000595415","MA130AL     ","120510","D","01.00","01.00","N","C","Y","Y","Y",,,"20180627"
"Cabrillo","CCC000595416","MA130B      ","120510","D","01.50","01.50","N","C","Y","Y","Y",,,"20180627"
"Cabrillo","CCC000595417","MA165       ","120800","D","01.00","01.00","N","C","Y","Y","Y",,,"20180627"
"Cabrillo","CCC000595418","MA184       ","120800","D","02.00","02.00","N","C","Y","Y","Y",,,"20180627"
"Cabrillo","CCC000595381","DM12        ","061400","D","04.00","04.00","N","C","Y","Y","Y",,,"20180626"
"Cabrillo","CCC000595382","DM2         ","061400","D","04.00","04.00","N","C","Y","Y","Y",,,"20180626"
"Cabrillo","CCC000595383","DM34        ","061400","D","04.00","04.00","N","C","Y","Y","Y",,,"20180626"
"Cabrillo","CCC000595384","DM4         ","061400","D","04.00","04.00","N","C","Y","Y","Y",,,"20180626"
"Cabrillo","CCC000595385","DM5         ","061400","D","04.00","04.00","N","C","Y","Y","Y",,,"20180626"
